,date,title,summary
1623,2021.10.11.,경제난에 연료 바닥난 레바논… 전기 완전히 끊겼다,"레바논 당국은 이라크에서 한 달에 8만t씩 경유를 수입하기로 계약을 맺어 초기 물량이 오는 15일쯤 레바논에... 단 화력발전소 재가동 시점은 여전히 미지수이고, 이라크에서 경유 수입이 시작되더라도 전기공급이 하루..."
1624,2021.10.11.,"‘천적’ 이란 관중 제한 벤투호, 악몽 끊을 기회",최종예선에 들어선 뒤 이란은 체격을 앞세운 선 굵은 축구로 시리아·아랍에미리트연합(UAE)을 각각 1대 0으로 돌려 세웠고 난적 이라크는 3대 0으로 완파했다. 국제무대에서 보여준 호성적 덕에 이란은 국제축구연맹(FIFA)...
1625,2021.10.11.,"한국 축구대표팀 ‘수비 대들보’ 김민재, 이란 공격수 아즈문·타레미 ‘봉쇄...",사진은 지난달 2일 이라크와의 1차전에서 김민재가 상대 수비와 공을 경합하고 있는 모습. 대한축구협회 제공 한국축구가 월드컵 예선 등 아시아 내부 경쟁에 나설 때 아무래도 공격수가 관심의 중심이 될 수밖에 없다....
1626,2021.10.12.,한국축구 ‘이란 아자디 징크스’ 47년만에 끊을까,"이란은 2022 월드컵 아시아 최종예선에 들어서도 시리아, 이라크, 아랍에미리트를 모두 이기며 조 선두(승점 9)를 달린다. 3경기에서 5골을 넣고, 실점하지 않았다. 주장인 알리레자 자한바크슈(28·페예노르트)..."
1627,2021.10.12.,"[강갑생의 바퀴와 날개] 훈련용 공중표적으로 시작한 드론, 여객 운송에 도전...",이후 아프가니스탄과 보스니아·이라크전 등에서 등장한 미국의 ‘프레데터(Predator)’와 ‘리퍼(Reaper)’는 대테러 전쟁의 주력으로 평가될 정도로 막강한 공격력을 과시하고 있다. 정밀한 감시와 정찰을 위한 초미니...
1628,2021.10.12.,[이원홍의 스포트라이트]다시 보는 아드보카트와 떠나는 히딩크,딕 아드보카트 이라크 감독(74)이다. 2006 독일 월드컵에서 한국을 이끌었던 그는 지금 한국과 같은 A조에 속한 이라크를 지휘하고 있다. 아드보카트는 한국 대표팀을 떠난 뒤 여러 클럽과 대표팀 감독을 지내면서 3차례...
1629,2021.10.12.,이란전 방문 첫승 노리는 대표팀… 비장의 무기는 ‘무관중 경기’,"진다면 2승 1무 1패(승점 7)로 4승(승점 12)의 이란과 승점이 5점 차로 벌어져 11월 아랍에미리트(UAE), 이라크와의 5, 6차전이 상당히 부담스러워진다. 한국은 이란과의 역대 전적에서 9승 9무 13패로 열세다. 방문경기에서는..."
1630,2021.10.10.,"원정 무승 징크스 깰까… 벤투호, 12일 이란과 결전",한국(승점 7점)이 비긴 이라크도 3-0으로 완파했다. 강한 피지컬에서 뿜어 나오는 공격력이 강점이다. '이란의 메시'로 불리는 사르다르 아즈문(제니트) 알리레자 자한바흐시(페예노르트) 메흐디 타레미(포르투) 등...
1631,2021.10.10.,[지평선] CIA의 극중지계(克中之計),조지 W 부시 대통령은 이라크의 화학무기에 대해 잘못된 브리핑을 받았다. 호전적이던 부시는 이라크 전쟁의 명분을 CIA 오판에서 찾았다. 린든 존슨 대통령이 베트남 전쟁의 미국화를 결정하기까지 막후에도 CIA의...
1632,2021.10.10.,47년간 0승… 아자디 공성전 ‘유럽파 삼각편대’ 화력 대결,"역대 9승9무13패… 2011년 이후 승리 없어 승리 땐 조 1위로 본선 진출 교두보 마련 지면 사실상 UAE·이라크... 2무1패(2점)의 아랍에미리트(UAE), 레바논, 이라크 세 팀이 뒤를 쫓고 있다. 한국이 이란을 꺾으면 조 1위에..."
1633,2021.10.11.,경제난에 연료 바닥난 레바논… 전기 완전히 끊겼다,"레바논 당국은 이라크에서 한 달에 8만t씩 경유를 수입하기로 계약을 맺어 초기 물량이 오는 15일쯤 레바논에... 단 화력발전소 재가동 시점은 여전히 미지수이고, 이라크에서 경유 수입이 시작되더라도 전기공급이 하루..."
1634,2021.10.11.,"‘천적’ 이란 관중 제한 벤투호, 악몽 끊을 기회",최종예선에 들어선 뒤 이란은 체격을 앞세운 선 굵은 축구로 시리아·아랍에미리트연합(UAE)을 각각 1대 0으로 돌려 세웠고 난적 이라크는 3대 0으로 완파했다. 국제무대에서 보여준 호성적 덕에 이란은 국제축구연맹(FIFA)...
1635,2021.10.11.,"한국 축구대표팀 ‘수비 대들보’ 김민재, 이란 공격수 아즈문·타레미 ‘봉쇄...",사진은 지난달 2일 이라크와의 1차전에서 김민재가 상대 수비와 공을 경합하고 있는 모습. 대한축구협회 제공 한국축구가 월드컵 예선 등 아시아 내부 경쟁에 나설 때 아무래도 공격수가 관심의 중심이 될 수밖에 없다....
1636,2021.10.12.,한국축구 ‘이란 아자디 징크스’ 47년만에 끊을까,"이란은 2022 월드컵 아시아 최종예선에 들어서도 시리아, 이라크, 아랍에미리트를 모두 이기며 조 선두(승점 9)를 달린다. 3경기에서 5골을 넣고, 실점하지 않았다. 주장인 알리레자 자한바크슈(28·페예노르트)..."
1637,2021.10.12.,"[강갑생의 바퀴와 날개] 훈련용 공중표적으로 시작한 드론, 여객 운송에 도전...",이후 아프가니스탄과 보스니아·이라크전 등에서 등장한 미국의 ‘프레데터(Predator)’와 ‘리퍼(Reaper)’는 대테러 전쟁의 주력으로 평가될 정도로 막강한 공격력을 과시하고 있다. 정밀한 감시와 정찰을 위한 초미니...
1638,2021.10.12.,[이원홍의 스포트라이트]다시 보는 아드보카트와 떠나는 히딩크,딕 아드보카트 이라크 감독(74)이다. 2006 독일 월드컵에서 한국을 이끌었던 그는 지금 한국과 같은 A조에 속한 이라크를 지휘하고 있다. 아드보카트는 한국 대표팀을 떠난 뒤 여러 클럽과 대표팀 감독을 지내면서 3차례...
1639,2021.10.12.,이란전 방문 첫승 노리는 대표팀… 비장의 무기는 ‘무관중 경기’,"진다면 2승 1무 1패(승점 7)로 4승(승점 12)의 이란과 승점이 5점 차로 벌어져 11월 아랍에미리트(UAE), 이라크와의 5, 6차전이 상당히 부담스러워진다. 한국은 이란과의 역대 전적에서 9승 9무 13패로 열세다. 방문경기에서는..."
1640,2021.10.10.,"원정 무승 징크스 깰까… 벤투호, 12일 이란과 결전",한국(승점 7점)이 비긴 이라크도 3-0으로 완파했다. 강한 피지컬에서 뿜어 나오는 공격력이 강점이다. '이란의 메시'로 불리는 사르다르 아즈문(제니트) 알리레자 자한바흐시(페예노르트) 메흐디 타레미(포르투) 등...
1641,2021.10.10.,[지평선] CIA의 극중지계(克中之計),조지 W 부시 대통령은 이라크의 화학무기에 대해 잘못된 브리핑을 받았다. 호전적이던 부시는 이라크 전쟁의 명분을 CIA 오판에서 찾았다. 린든 존슨 대통령이 베트남 전쟁의 미국화를 결정하기까지 막후에도 CIA의...
1642,2021.10.10.,47년간 0승… 아자디 공성전 ‘유럽파 삼각편대’ 화력 대결,"역대 9승9무13패… 2011년 이후 승리 없어 승리 땐 조 1위로 본선 진출 교두보 마련 지면 사실상 UAE·이라크... 2무1패(2점)의 아랍에미리트(UAE), 레바논, 이라크 세 팀이 뒤를 쫓고 있다. 한국이 이란을 꺾으면 조 1위에..."
1643,2021.10.11.,경제난에 연료 바닥난 레바논… 전기 완전히 끊겼다,"레바논 당국은 이라크에서 한 달에 8만t씩 경유를 수입하기로 계약을 맺어 초기 물량이 오는 15일쯤 레바논에... 단 화력발전소 재가동 시점은 여전히 미지수이고, 이라크에서 경유 수입이 시작되더라도 전기공급이 하루..."
1644,2021.10.11.,"‘천적’ 이란 관중 제한 벤투호, 악몽 끊을 기회",최종예선에 들어선 뒤 이란은 체격을 앞세운 선 굵은 축구로 시리아·아랍에미리트연합(UAE)을 각각 1대 0으로 돌려 세웠고 난적 이라크는 3대 0으로 완파했다. 국제무대에서 보여준 호성적 덕에 이란은 국제축구연맹(FIFA)...
1645,2021.10.11.,"한국 축구대표팀 ‘수비 대들보’ 김민재, 이란 공격수 아즈문·타레미 ‘봉쇄...",사진은 지난달 2일 이라크와의 1차전에서 김민재가 상대 수비와 공을 경합하고 있는 모습. 대한축구협회 제공 한국축구가 월드컵 예선 등 아시아 내부 경쟁에 나설 때 아무래도 공격수가 관심의 중심이 될 수밖에 없다....
1646,2021.10.12.,한국축구 ‘이란 아자디 징크스’ 47년만에 끊을까,"이란은 2022 월드컵 아시아 최종예선에 들어서도 시리아, 이라크, 아랍에미리트를 모두 이기며 조 선두(승점 9)를 달린다. 3경기에서 5골을 넣고, 실점하지 않았다. 주장인 알리레자 자한바크슈(28·페예노르트)..."
1647,2021.10.12.,"[강갑생의 바퀴와 날개] 훈련용 공중표적으로 시작한 드론, 여객 운송에 도전...",이후 아프가니스탄과 보스니아·이라크전 등에서 등장한 미국의 ‘프레데터(Predator)’와 ‘리퍼(Reaper)’는 대테러 전쟁의 주력으로 평가될 정도로 막강한 공격력을 과시하고 있다. 정밀한 감시와 정찰을 위한 초미니...
1648,2021.10.12.,[이원홍의 스포트라이트]다시 보는 아드보카트와 떠나는 히딩크,딕 아드보카트 이라크 감독(74)이다. 2006 독일 월드컵에서 한국을 이끌었던 그는 지금 한국과 같은 A조에 속한 이라크를 지휘하고 있다. 아드보카트는 한국 대표팀을 떠난 뒤 여러 클럽과 대표팀 감독을 지내면서 3차례...
1649,2021.10.12.,이란전 방문 첫승 노리는 대표팀… 비장의 무기는 ‘무관중 경기’,"진다면 2승 1무 1패(승점 7)로 4승(승점 12)의 이란과 승점이 5점 차로 벌어져 11월 아랍에미리트(UAE), 이라크와의 5, 6차전이 상당히 부담스러워진다. 한국은 이란과의 역대 전적에서 9승 9무 13패로 열세다. 방문경기에서는..."
1650,2021.10.10.,"원정 무승 징크스 깰까… 벤투호, 12일 이란과 결전",한국(승점 7점)이 비긴 이라크도 3-0으로 완파했다. 강한 피지컬에서 뿜어 나오는 공격력이 강점이다. '이란의 메시'로 불리는 사르다르 아즈문(제니트) 알리레자 자한바흐시(페예노르트) 메흐디 타레미(포르투) 등...
1651,2021.10.10.,[지평선] CIA의 극중지계(克中之計),조지 W 부시 대통령은 이라크의 화학무기에 대해 잘못된 브리핑을 받았다. 호전적이던 부시는 이라크 전쟁의 명분을 CIA 오판에서 찾았다. 린든 존슨 대통령이 베트남 전쟁의 미국화를 결정하기까지 막후에도 CIA의...
1652,2021.10.10.,47년간 0승… 아자디 공성전 ‘유럽파 삼각편대’ 화력 대결,"역대 9승9무13패… 2011년 이후 승리 없어 승리 땐 조 1위로 본선 진출 교두보 마련 지면 사실상 UAE·이라크... 2무1패(2점)의 아랍에미리트(UAE), 레바논, 이라크 세 팀이 뒤를 쫓고 있다. 한국이 이란을 꺾으면 조 1위에..."
1653,2021.10.11.,경제난에 연료 바닥난 레바논… 전기 완전히 끊겼다,"레바논 당국은 이라크에서 한 달에 8만t씩 경유를 수입하기로 계약을 맺어 초기 물량이 오는 15일쯤 레바논에... 단 화력발전소 재가동 시점은 여전히 미지수이고, 이라크에서 경유 수입이 시작되더라도 전기공급이 하루..."
1654,2021.10.11.,"‘천적’ 이란 관중 제한 벤투호, 악몽 끊을 기회",최종예선에 들어선 뒤 이란은 체격을 앞세운 선 굵은 축구로 시리아·아랍에미리트연합(UAE)을 각각 1대 0으로 돌려 세웠고 난적 이라크는 3대 0으로 완파했다. 국제무대에서 보여준 호성적 덕에 이란은 국제축구연맹(FIFA)...
1655,2021.10.11.,"한국 축구대표팀 ‘수비 대들보’ 김민재, 이란 공격수 아즈문·타레미 ‘봉쇄...",사진은 지난달 2일 이라크와의 1차전에서 김민재가 상대 수비와 공을 경합하고 있는 모습. 대한축구협회 제공 한국축구가 월드컵 예선 등 아시아 내부 경쟁에 나설 때 아무래도 공격수가 관심의 중심이 될 수밖에 없다....
1656,2021.10.12.,한국축구 ‘이란 아자디 징크스’ 47년만에 끊을까,"이란은 2022 월드컵 아시아 최종예선에 들어서도 시리아, 이라크, 아랍에미리트를 모두 이기며 조 선두(승점 9)를 달린다. 3경기에서 5골을 넣고, 실점하지 않았다. 주장인 알리레자 자한바크슈(28·페예노르트)..."
1657,2021.10.12.,"[강갑생의 바퀴와 날개] 훈련용 공중표적으로 시작한 드론, 여객 운송에 도전...",이후 아프가니스탄과 보스니아·이라크전 등에서 등장한 미국의 ‘프레데터(Predator)’와 ‘리퍼(Reaper)’는 대테러 전쟁의 주력으로 평가될 정도로 막강한 공격력을 과시하고 있다. 정밀한 감시와 정찰을 위한 초미니...
1658,2021.10.12.,[이원홍의 스포트라이트]다시 보는 아드보카트와 떠나는 히딩크,딕 아드보카트 이라크 감독(74)이다. 2006 독일 월드컵에서 한국을 이끌었던 그는 지금 한국과 같은 A조에 속한 이라크를 지휘하고 있다. 아드보카트는 한국 대표팀을 떠난 뒤 여러 클럽과 대표팀 감독을 지내면서 3차례...
1659,2021.10.12.,이란전 방문 첫승 노리는 대표팀… 비장의 무기는 ‘무관중 경기’,"진다면 2승 1무 1패(승점 7)로 4승(승점 12)의 이란과 승점이 5점 차로 벌어져 11월 아랍에미리트(UAE), 이라크와의 5, 6차전이 상당히 부담스러워진다. 한국은 이란과의 역대 전적에서 9승 9무 13패로 열세다. 방문경기에서는..."
1660,2021.10.10.,"원정 무승 징크스 깰까… 벤투호, 12일 이란과 결전",한국(승점 7점)이 비긴 이라크도 3-0으로 완파했다. 강한 피지컬에서 뿜어 나오는 공격력이 강점이다. '이란의 메시'로 불리는 사르다르 아즈문(제니트) 알리레자 자한바흐시(페예노르트) 메흐디 타레미(포르투) 등...
1661,2021.10.10.,[지평선] CIA의 극중지계(克中之計),조지 W 부시 대통령은 이라크의 화학무기에 대해 잘못된 브리핑을 받았다. 호전적이던 부시는 이라크 전쟁의 명분을 CIA 오판에서 찾았다. 린든 존슨 대통령이 베트남 전쟁의 미국화를 결정하기까지 막후에도 CIA의...
1662,2021.10.10.,47년간 0승… 아자디 공성전 ‘유럽파 삼각편대’ 화력 대결,"역대 9승9무13패… 2011년 이후 승리 없어 승리 땐 조 1위로 본선 진출 교두보 마련 지면 사실상 UAE·이라크... 2무1패(2점)의 아랍에미리트(UAE), 레바논, 이라크 세 팀이 뒤를 쫓고 있다. 한국이 이란을 꺾으면 조 1위에..."
1663,2021.10.11.,경제난에 연료 바닥난 레바논… 전기 완전히 끊겼다,"레바논 당국은 이라크에서 한 달에 8만t씩 경유를 수입하기로 계약을 맺어 초기 물량이 오는 15일쯤 레바논에... 단 화력발전소 재가동 시점은 여전히 미지수이고, 이라크에서 경유 수입이 시작되더라도 전기공급이 하루..."
1664,2021.10.11.,"‘천적’ 이란 관중 제한 벤투호, 악몽 끊을 기회",최종예선에 들어선 뒤 이란은 체격을 앞세운 선 굵은 축구로 시리아·아랍에미리트연합(UAE)을 각각 1대 0으로 돌려 세웠고 난적 이라크는 3대 0으로 완파했다. 국제무대에서 보여준 호성적 덕에 이란은 국제축구연맹(FIFA)...
1665,2021.10.11.,"한국 축구대표팀 ‘수비 대들보’ 김민재, 이란 공격수 아즈문·타레미 ‘봉쇄...",사진은 지난달 2일 이라크와의 1차전에서 김민재가 상대 수비와 공을 경합하고 있는 모습. 대한축구협회 제공 한국축구가 월드컵 예선 등 아시아 내부 경쟁에 나설 때 아무래도 공격수가 관심의 중심이 될 수밖에 없다....
1666,2021.10.12.,한국축구 ‘이란 아자디 징크스’ 47년만에 끊을까,"이란은 2022 월드컵 아시아 최종예선에 들어서도 시리아, 이라크, 아랍에미리트를 모두 이기며 조 선두(승점 9)를 달린다. 3경기에서 5골을 넣고, 실점하지 않았다. 주장인 알리레자 자한바크슈(28·페예노르트)..."
1667,2021.10.12.,"[강갑생의 바퀴와 날개] 훈련용 공중표적으로 시작한 드론, 여객 운송에 도전...",이후 아프가니스탄과 보스니아·이라크전 등에서 등장한 미국의 ‘프레데터(Predator)’와 ‘리퍼(Reaper)’는 대테러 전쟁의 주력으로 평가될 정도로 막강한 공격력을 과시하고 있다. 정밀한 감시와 정찰을 위한 초미니...
1668,2021.10.12.,[이원홍의 스포트라이트]다시 보는 아드보카트와 떠나는 히딩크,딕 아드보카트 이라크 감독(74)이다. 2006 독일 월드컵에서 한국을 이끌었던 그는 지금 한국과 같은 A조에 속한 이라크를 지휘하고 있다. 아드보카트는 한국 대표팀을 떠난 뒤 여러 클럽과 대표팀 감독을 지내면서 3차례...
1669,2021.10.12.,이란전 방문 첫승 노리는 대표팀… 비장의 무기는 ‘무관중 경기’,"진다면 2승 1무 1패(승점 7)로 4승(승점 12)의 이란과 승점이 5점 차로 벌어져 11월 아랍에미리트(UAE), 이라크와의 5, 6차전이 상당히 부담스러워진다. 한국은 이란과의 역대 전적에서 9승 9무 13패로 열세다. 방문경기에서는..."
1670,2021.10.10.,"원정 무승 징크스 깰까… 벤투호, 12일 이란과 결전",한국(승점 7점)이 비긴 이라크도 3-0으로 완파했다. 강한 피지컬에서 뿜어 나오는 공격력이 강점이다. '이란의 메시'로 불리는 사르다르 아즈문(제니트) 알리레자 자한바흐시(페예노르트) 메흐디 타레미(포르투) 등...
1671,2021.10.10.,[지평선] CIA의 극중지계(克中之計),조지 W 부시 대통령은 이라크의 화학무기에 대해 잘못된 브리핑을 받았다. 호전적이던 부시는 이라크 전쟁의 명분을 CIA 오판에서 찾았다. 린든 존슨 대통령이 베트남 전쟁의 미국화를 결정하기까지 막후에도 CIA의...
1672,2021.10.10.,47년간 0승… 아자디 공성전 ‘유럽파 삼각편대’ 화력 대결,"역대 9승9무13패… 2011년 이후 승리 없어 승리 땐 조 1위로 본선 진출 교두보 마련 지면 사실상 UAE·이라크... 2무1패(2점)의 아랍에미리트(UAE), 레바논, 이라크 세 팀이 뒤를 쫓고 있다. 한국이 이란을 꺾으면 조 1위에..."
1673,2021.10.11.,경제난에 연료 바닥난 레바논… 전기 완전히 끊겼다,"레바논 당국은 이라크에서 한 달에 8만t씩 경유를 수입하기로 계약을 맺어 초기 물량이 오는 15일쯤 레바논에... 단 화력발전소 재가동 시점은 여전히 미지수이고, 이라크에서 경유 수입이 시작되더라도 전기공급이 하루..."
1674,2021.10.11.,"‘천적’ 이란 관중 제한 벤투호, 악몽 끊을 기회",최종예선에 들어선 뒤 이란은 체격을 앞세운 선 굵은 축구로 시리아·아랍에미리트연합(UAE)을 각각 1대 0으로 돌려 세웠고 난적 이라크는 3대 0으로 완파했다. 국제무대에서 보여준 호성적 덕에 이란은 국제축구연맹(FIFA)...
1675,2021.10.11.,"한국 축구대표팀 ‘수비 대들보’ 김민재, 이란 공격수 아즈문·타레미 ‘봉쇄...",사진은 지난달 2일 이라크와의 1차전에서 김민재가 상대 수비와 공을 경합하고 있는 모습. 대한축구협회 제공 한국축구가 월드컵 예선 등 아시아 내부 경쟁에 나설 때 아무래도 공격수가 관심의 중심이 될 수밖에 없다....
1676,2021.10.12.,한국축구 ‘이란 아자디 징크스’ 47년만에 끊을까,"이란은 2022 월드컵 아시아 최종예선에 들어서도 시리아, 이라크, 아랍에미리트를 모두 이기며 조 선두(승점 9)를 달린다. 3경기에서 5골을 넣고, 실점하지 않았다. 주장인 알리레자 자한바크슈(28·페예노르트)..."
1677,2021.10.12.,"[강갑생의 바퀴와 날개] 훈련용 공중표적으로 시작한 드론, 여객 운송에 도전...",이후 아프가니스탄과 보스니아·이라크전 등에서 등장한 미국의 ‘프레데터(Predator)’와 ‘리퍼(Reaper)’는 대테러 전쟁의 주력으로 평가될 정도로 막강한 공격력을 과시하고 있다. 정밀한 감시와 정찰을 위한 초미니...
1678,2021.10.12.,[이원홍의 스포트라이트]다시 보는 아드보카트와 떠나는 히딩크,딕 아드보카트 이라크 감독(74)이다. 2006 독일 월드컵에서 한국을 이끌었던 그는 지금 한국과 같은 A조에 속한 이라크를 지휘하고 있다. 아드보카트는 한국 대표팀을 떠난 뒤 여러 클럽과 대표팀 감독을 지내면서 3차례...
1679,2021.10.12.,이란전 방문 첫승 노리는 대표팀… 비장의 무기는 ‘무관중 경기’,"진다면 2승 1무 1패(승점 7)로 4승(승점 12)의 이란과 승점이 5점 차로 벌어져 11월 아랍에미리트(UAE), 이라크와의 5, 6차전이 상당히 부담스러워진다. 한국은 이란과의 역대 전적에서 9승 9무 13패로 열세다. 방문경기에서는..."
1680,2021.10.10.,"원정 무승 징크스 깰까… 벤투호, 12일 이란과 결전",한국(승점 7점)이 비긴 이라크도 3-0으로 완파했다. 강한 피지컬에서 뿜어 나오는 공격력이 강점이다. '이란의 메시'로 불리는 사르다르 아즈문(제니트) 알리레자 자한바흐시(페예노르트) 메흐디 타레미(포르투) 등...
1681,2021.10.10.,[지평선] CIA의 극중지계(克中之計),조지 W 부시 대통령은 이라크의 화학무기에 대해 잘못된 브리핑을 받았다. 호전적이던 부시는 이라크 전쟁의 명분을 CIA 오판에서 찾았다. 린든 존슨 대통령이 베트남 전쟁의 미국화를 결정하기까지 막후에도 CIA의...
1682,2021.10.10.,47년간 0승… 아자디 공성전 ‘유럽파 삼각편대’ 화력 대결,"역대 9승9무13패… 2011년 이후 승리 없어 승리 땐 조 1위로 본선 진출 교두보 마련 지면 사실상 UAE·이라크... 2무1패(2점)의 아랍에미리트(UAE), 레바논, 이라크 세 팀이 뒤를 쫓고 있다. 한국이 이란을 꺾으면 조 1위에..."
1683,2021.10.11.,경제난에 연료 바닥난 레바논… 전기 완전히 끊겼다,"레바논 당국은 이라크에서 한 달에 8만t씩 경유를 수입하기로 계약을 맺어 초기 물량이 오는 15일쯤 레바논에... 단 화력발전소 재가동 시점은 여전히 미지수이고, 이라크에서 경유 수입이 시작되더라도 전기공급이 하루..."
1684,2021.10.11.,"‘천적’ 이란 관중 제한 벤투호, 악몽 끊을 기회",최종예선에 들어선 뒤 이란은 체격을 앞세운 선 굵은 축구로 시리아·아랍에미리트연합(UAE)을 각각 1대 0으로 돌려 세웠고 난적 이라크는 3대 0으로 완파했다. 국제무대에서 보여준 호성적 덕에 이란은 국제축구연맹(FIFA)...
1685,2021.10.11.,"한국 축구대표팀 ‘수비 대들보’ 김민재, 이란 공격수 아즈문·타레미 ‘봉쇄...",사진은 지난달 2일 이라크와의 1차전에서 김민재가 상대 수비와 공을 경합하고 있는 모습. 대한축구협회 제공 한국축구가 월드컵 예선 등 아시아 내부 경쟁에 나설 때 아무래도 공격수가 관심의 중심이 될 수밖에 없다....
1686,2021.10.12.,한국축구 ‘이란 아자디 징크스’ 47년만에 끊을까,"이란은 2022 월드컵 아시아 최종예선에 들어서도 시리아, 이라크, 아랍에미리트를 모두 이기며 조 선두(승점 9)를 달린다. 3경기에서 5골을 넣고, 실점하지 않았다. 주장인 알리레자 자한바크슈(28·페예노르트)..."
1687,2021.10.12.,"[강갑생의 바퀴와 날개] 훈련용 공중표적으로 시작한 드론, 여객 운송에 도전...",이후 아프가니스탄과 보스니아·이라크전 등에서 등장한 미국의 ‘프레데터(Predator)’와 ‘리퍼(Reaper)’는 대테러 전쟁의 주력으로 평가될 정도로 막강한 공격력을 과시하고 있다. 정밀한 감시와 정찰을 위한 초미니...
1688,2021.10.12.,[이원홍의 스포트라이트]다시 보는 아드보카트와 떠나는 히딩크,딕 아드보카트 이라크 감독(74)이다. 2006 독일 월드컵에서 한국을 이끌었던 그는 지금 한국과 같은 A조에 속한 이라크를 지휘하고 있다. 아드보카트는 한국 대표팀을 떠난 뒤 여러 클럽과 대표팀 감독을 지내면서 3차례...
1689,2021.10.12.,이란전 방문 첫승 노리는 대표팀… 비장의 무기는 ‘무관중 경기’,"진다면 2승 1무 1패(승점 7)로 4승(승점 12)의 이란과 승점이 5점 차로 벌어져 11월 아랍에미리트(UAE), 이라크와의 5, 6차전이 상당히 부담스러워진다. 한국은 이란과의 역대 전적에서 9승 9무 13패로 열세다. 방문경기에서는..."
1690,2021.10.10.,"원정 무승 징크스 깰까… 벤투호, 12일 이란과 결전",한국(승점 7점)이 비긴 이라크도 3-0으로 완파했다. 강한 피지컬에서 뿜어 나오는 공격력이 강점이다. '이란의 메시'로 불리는 사르다르 아즈문(제니트) 알리레자 자한바흐시(페예노르트) 메흐디 타레미(포르투) 등...
1691,2021.10.10.,[지평선] CIA의 극중지계(克中之計),조지 W 부시 대통령은 이라크의 화학무기에 대해 잘못된 브리핑을 받았다. 호전적이던 부시는 이라크 전쟁의 명분을 CIA 오판에서 찾았다. 린든 존슨 대통령이 베트남 전쟁의 미국화를 결정하기까지 막후에도 CIA의...
1692,2021.10.10.,47년간 0승… 아자디 공성전 ‘유럽파 삼각편대’ 화력 대결,"역대 9승9무13패… 2011년 이후 승리 없어 승리 땐 조 1위로 본선 진출 교두보 마련 지면 사실상 UAE·이라크... 2무1패(2점)의 아랍에미리트(UAE), 레바논, 이라크 세 팀이 뒤를 쫓고 있다. 한국이 이란을 꺾으면 조 1위에..."
1693,2021.10.11.,경제난에 연료 바닥난 레바논… 전기 완전히 끊겼다,"레바논 당국은 이라크에서 한 달에 8만t씩 경유를 수입하기로 계약을 맺어 초기 물량이 오는 15일쯤 레바논에... 단 화력발전소 재가동 시점은 여전히 미지수이고, 이라크에서 경유 수입이 시작되더라도 전기공급이 하루..."
1694,2021.10.11.,"‘천적’ 이란 관중 제한 벤투호, 악몽 끊을 기회",최종예선에 들어선 뒤 이란은 체격을 앞세운 선 굵은 축구로 시리아·아랍에미리트연합(UAE)을 각각 1대 0으로 돌려 세웠고 난적 이라크는 3대 0으로 완파했다. 국제무대에서 보여준 호성적 덕에 이란은 국제축구연맹(FIFA)...
1695,2021.10.11.,"한국 축구대표팀 ‘수비 대들보’ 김민재, 이란 공격수 아즈문·타레미 ‘봉쇄...",사진은 지난달 2일 이라크와의 1차전에서 김민재가 상대 수비와 공을 경합하고 있는 모습. 대한축구협회 제공 한국축구가 월드컵 예선 등 아시아 내부 경쟁에 나설 때 아무래도 공격수가 관심의 중심이 될 수밖에 없다....
1696,2021.10.12.,한국축구 ‘이란 아자디 징크스’ 47년만에 끊을까,"이란은 2022 월드컵 아시아 최종예선에 들어서도 시리아, 이라크, 아랍에미리트를 모두 이기며 조 선두(승점 9)를 달린다. 3경기에서 5골을 넣고, 실점하지 않았다. 주장인 알리레자 자한바크슈(28·페예노르트)..."
1697,2021.10.12.,"[강갑생의 바퀴와 날개] 훈련용 공중표적으로 시작한 드론, 여객 운송에 도전...",이후 아프가니스탄과 보스니아·이라크전 등에서 등장한 미국의 ‘프레데터(Predator)’와 ‘리퍼(Reaper)’는 대테러 전쟁의 주력으로 평가될 정도로 막강한 공격력을 과시하고 있다. 정밀한 감시와 정찰을 위한 초미니...
1698,2021.10.12.,[이원홍의 스포트라이트]다시 보는 아드보카트와 떠나는 히딩크,딕 아드보카트 이라크 감독(74)이다. 2006 독일 월드컵에서 한국을 이끌었던 그는 지금 한국과 같은 A조에 속한 이라크를 지휘하고 있다. 아드보카트는 한국 대표팀을 떠난 뒤 여러 클럽과 대표팀 감독을 지내면서 3차례...
1699,2021.10.12.,이란전 방문 첫승 노리는 대표팀… 비장의 무기는 ‘무관중 경기’,"진다면 2승 1무 1패(승점 7)로 4승(승점 12)의 이란과 승점이 5점 차로 벌어져 11월 아랍에미리트(UAE), 이라크와의 5, 6차전이 상당히 부담스러워진다. 한국은 이란과의 역대 전적에서 9승 9무 13패로 열세다. 방문경기에서는..."
1700,2021.10.10.,"원정 무승 징크스 깰까… 벤투호, 12일 이란과 결전",한국(승점 7점)이 비긴 이라크도 3-0으로 완파했다. 강한 피지컬에서 뿜어 나오는 공격력이 강점이다. '이란의 메시'로 불리는 사르다르 아즈문(제니트) 알리레자 자한바흐시(페예노르트) 메흐디 타레미(포르투) 등...
1701,2021.10.10.,[지평선] CIA의 극중지계(克中之計),조지 W 부시 대통령은 이라크의 화학무기에 대해 잘못된 브리핑을 받았다. 호전적이던 부시는 이라크 전쟁의 명분을 CIA 오판에서 찾았다. 린든 존슨 대통령이 베트남 전쟁의 미국화를 결정하기까지 막후에도 CIA의...
