,date,title,summary
2065,2019.07.21.,`+α` 찾는 글로벌 슈퍼리치들…아프리카 국채도 사냥,"케냐의 10년 만기 국채 수익률은 연 12%를 상회하며, 나이지리아는 연 14%, 잠비아는 연 29%가 넘는다. 블룸버그는 ""앙골라가 발행한 2025년 만기 유로본드는 이달 들어 사상 최고가를 찍었다""며 ""채권금리 하락세가 가파른..."
2066,2019.07.23.,[현미경] 이란의 英 유조선 나포 받은 대로 되갚아 주는 키사스 방식이라는데...,이란·파키스탄·나이지리아 등 국가는 지금도 형사 재판에서 키사스를 처벌 방식 중 하나로 채택하고 있다. 이란의 경우 형법에 적힌 '생명의 키사스'에 근거해 살해 피해자의 가족이 법원에 가해자의 사형을 요청할 수...
2067,2019.07.23.,"`동물의 왕국` 아프리카, IT금융 왕국으로 거듭나다","케냐·나이지리아·남아공 등 선봉 르완다 '페사초이스' 앱도 대표적 '검은대륙'이나 '동물의 왕국'으로... 특히 케냐, 나이지리아, 남아프리카 등이 상위 점유율을 차지하고 있다. 2018년 기준 아프리카에서 진향된 전체..."
2068,2019.07.24.,‘아베 도발에도…’ 제약 바이오 산업 “우린 세계로 간다”,"나이지리아, 기니, 남수단, 우간다, 부르키나파소, 콩고민주공화국, 말리, 니제르, 카메룬 보건부 소속의 말라리아 질병관리본부장, 조달청장, 보건부 차관 등 12명의 정부고위관료들은 자국의 질병퇴치를 위해..."
2069,2019.07.24.,에볼라와 신종 백신…흉흉한 DR콩고,에볼라 바이러스가 아프리카 최대 인구국 나이지리아(약 1억9000명)로 번질 경우 2014~2016년 1만명 넘는 사망자가 발생한 서아프리카(기니·시에라리온·라이베리아) 에볼라 창궐사태가 재현될 수 있다는 우려도 나온다....
2070,2019.07.11.,"섬나라 마다가스카르, 아프리카 축구판 들었다 놨다",이 과정에서 나이지리아를 2대 0으로 격파하는 이변을 연출했다. 나이지리아는 과거의 명성을 잃었지만 네이션스컵 3회 우승의 전통 강호다. 나이지리아를 상대로 멀티골을 넣고 클린시트(무실점)를 쓰는 것은 쉬운...
2071,2019.07.12.,"나이지리아 커플 사귀기전 ""우리 피검사 해요""",아프리카 나이지리아에서는 남녀가 데이트할 때 먼저 피검사를 해 상대방의 '적혈구 유전자형'을 확인하는 경우가 많다고 미 CNN이 10일(현지 시각) 보도했다. 나이지리아에는 유전병인 '겸상적혈구빈혈(SCD)' 환자가...
2072,2019.07.14.,"[단독]페미니스트 소설가 아디치에 인터뷰 ""미투 운동은 희망의 신호, 백래시...","나이지리아 소설가 치마만다 응고지 아디치에(42)는 세계적인 ‘페미니즘의 아이콘’이다. 유튜브 조회수... 독재정권 치하의 나이지리아 사회, 인종차별과 성차별이 중첩된 미국의 상황, 급격한 세계화로 나이지리아에서..."
2073,2019.07.14.,"""올해 말라리아 치료제로 아프리카 조달시장 진출""","나이지리아와는 4년간 556만달러, 콩고민주공화국과는 3년간 174만 유로의 공급 계약 성과를 올렸다. 올 들어선 코트디부아르, 콩고민주공화국, 니제르에서 NTG 등재에 성공하며 공적 조달 시장 진출 가능성을 높였다...."
2074,2019.07.19.,브라질·쿠바·나이지리아… 한국에 상륙한 제3세계 문학,나이지리아 소설가 치마만다 응고지 아디치에(41)의 책도 세 권이 동시에 나왔다. 가부장적인 아버지를 벗어나 새로운 삶을 찾으려는 나이지리아 상류층 소녀를 그린 데뷔작 '보라색 히비스커스'(민음사)는 이번에 처음...
2075,2019.07.21.,`+α` 찾는 글로벌 슈퍼리치들…아프리카 국채도 사냥,"케냐의 10년 만기 국채 수익률은 연 12%를 상회하며, 나이지리아는 연 14%, 잠비아는 연 29%가 넘는다. 블룸버그는 ""앙골라가 발행한 2025년 만기 유로본드는 이달 들어 사상 최고가를 찍었다""며 ""채권금리 하락세가 가파른..."
2076,2019.07.23.,[현미경] 이란의 英 유조선 나포 받은 대로 되갚아 주는 키사스 방식이라는데...,이란·파키스탄·나이지리아 등 국가는 지금도 형사 재판에서 키사스를 처벌 방식 중 하나로 채택하고 있다. 이란의 경우 형법에 적힌 '생명의 키사스'에 근거해 살해 피해자의 가족이 법원에 가해자의 사형을 요청할 수...
2077,2019.07.23.,"`동물의 왕국` 아프리카, IT금융 왕국으로 거듭나다","케냐·나이지리아·남아공 등 선봉 르완다 '페사초이스' 앱도 대표적 '검은대륙'이나 '동물의 왕국'으로... 특히 케냐, 나이지리아, 남아프리카 등이 상위 점유율을 차지하고 있다. 2018년 기준 아프리카에서 진향된 전체..."
2078,2019.07.24.,‘아베 도발에도…’ 제약 바이오 산업 “우린 세계로 간다”,"나이지리아, 기니, 남수단, 우간다, 부르키나파소, 콩고민주공화국, 말리, 니제르, 카메룬 보건부 소속의 말라리아 질병관리본부장, 조달청장, 보건부 차관 등 12명의 정부고위관료들은 자국의 질병퇴치를 위해..."
2079,2019.07.24.,에볼라와 신종 백신…흉흉한 DR콩고,에볼라 바이러스가 아프리카 최대 인구국 나이지리아(약 1억9000명)로 번질 경우 2014~2016년 1만명 넘는 사망자가 발생한 서아프리카(기니·시에라리온·라이베리아) 에볼라 창궐사태가 재현될 수 있다는 우려도 나온다....
2080,2019.07.11.,"섬나라 마다가스카르, 아프리카 축구판 들었다 놨다",이 과정에서 나이지리아를 2대 0으로 격파하는 이변을 연출했다. 나이지리아는 과거의 명성을 잃었지만 네이션스컵 3회 우승의 전통 강호다. 나이지리아를 상대로 멀티골을 넣고 클린시트(무실점)를 쓰는 것은 쉬운...
2081,2019.07.12.,"나이지리아 커플 사귀기전 ""우리 피검사 해요""",아프리카 나이지리아에서는 남녀가 데이트할 때 먼저 피검사를 해 상대방의 '적혈구 유전자형'을 확인하는 경우가 많다고 미 CNN이 10일(현지 시각) 보도했다. 나이지리아에는 유전병인 '겸상적혈구빈혈(SCD)' 환자가...
2082,2019.07.14.,"[단독]페미니스트 소설가 아디치에 인터뷰 ""미투 운동은 희망의 신호, 백래시...","나이지리아 소설가 치마만다 응고지 아디치에(42)는 세계적인 ‘페미니즘의 아이콘’이다. 유튜브 조회수... 독재정권 치하의 나이지리아 사회, 인종차별과 성차별이 중첩된 미국의 상황, 급격한 세계화로 나이지리아에서..."
2083,2019.07.14.,"""올해 말라리아 치료제로 아프리카 조달시장 진출""","나이지리아와는 4년간 556만달러, 콩고민주공화국과는 3년간 174만 유로의 공급 계약 성과를 올렸다. 올 들어선 코트디부아르, 콩고민주공화국, 니제르에서 NTG 등재에 성공하며 공적 조달 시장 진출 가능성을 높였다...."
2084,2019.07.19.,브라질·쿠바·나이지리아… 한국에 상륙한 제3세계 문학,나이지리아 소설가 치마만다 응고지 아디치에(41)의 책도 세 권이 동시에 나왔다. 가부장적인 아버지를 벗어나 새로운 삶을 찾으려는 나이지리아 상류층 소녀를 그린 데뷔작 '보라색 히비스커스'(민음사)는 이번에 처음...
2085,2019.07.21.,`+α` 찾는 글로벌 슈퍼리치들…아프리카 국채도 사냥,"케냐의 10년 만기 국채 수익률은 연 12%를 상회하며, 나이지리아는 연 14%, 잠비아는 연 29%가 넘는다. 블룸버그는 ""앙골라가 발행한 2025년 만기 유로본드는 이달 들어 사상 최고가를 찍었다""며 ""채권금리 하락세가 가파른..."
2086,2019.07.23.,[현미경] 이란의 英 유조선 나포 받은 대로 되갚아 주는 키사스 방식이라는데...,이란·파키스탄·나이지리아 등 국가는 지금도 형사 재판에서 키사스를 처벌 방식 중 하나로 채택하고 있다. 이란의 경우 형법에 적힌 '생명의 키사스'에 근거해 살해 피해자의 가족이 법원에 가해자의 사형을 요청할 수...
2087,2019.07.23.,"`동물의 왕국` 아프리카, IT금융 왕국으로 거듭나다","케냐·나이지리아·남아공 등 선봉 르완다 '페사초이스' 앱도 대표적 '검은대륙'이나 '동물의 왕국'으로... 특히 케냐, 나이지리아, 남아프리카 등이 상위 점유율을 차지하고 있다. 2018년 기준 아프리카에서 진향된 전체..."
2088,2019.07.24.,‘아베 도발에도…’ 제약 바이오 산업 “우린 세계로 간다”,"나이지리아, 기니, 남수단, 우간다, 부르키나파소, 콩고민주공화국, 말리, 니제르, 카메룬 보건부 소속의 말라리아 질병관리본부장, 조달청장, 보건부 차관 등 12명의 정부고위관료들은 자국의 질병퇴치를 위해..."
2089,2019.07.24.,에볼라와 신종 백신…흉흉한 DR콩고,에볼라 바이러스가 아프리카 최대 인구국 나이지리아(약 1억9000명)로 번질 경우 2014~2016년 1만명 넘는 사망자가 발생한 서아프리카(기니·시에라리온·라이베리아) 에볼라 창궐사태가 재현될 수 있다는 우려도 나온다....
2090,2019.07.11.,"섬나라 마다가스카르, 아프리카 축구판 들었다 놨다",이 과정에서 나이지리아를 2대 0으로 격파하는 이변을 연출했다. 나이지리아는 과거의 명성을 잃었지만 네이션스컵 3회 우승의 전통 강호다. 나이지리아를 상대로 멀티골을 넣고 클린시트(무실점)를 쓰는 것은 쉬운...
2091,2019.07.12.,"나이지리아 커플 사귀기전 ""우리 피검사 해요""",아프리카 나이지리아에서는 남녀가 데이트할 때 먼저 피검사를 해 상대방의 '적혈구 유전자형'을 확인하는 경우가 많다고 미 CNN이 10일(현지 시각) 보도했다. 나이지리아에는 유전병인 '겸상적혈구빈혈(SCD)' 환자가...
2092,2019.07.14.,"[단독]페미니스트 소설가 아디치에 인터뷰 ""미투 운동은 희망의 신호, 백래시...","나이지리아 소설가 치마만다 응고지 아디치에(42)는 세계적인 ‘페미니즘의 아이콘’이다. 유튜브 조회수... 독재정권 치하의 나이지리아 사회, 인종차별과 성차별이 중첩된 미국의 상황, 급격한 세계화로 나이지리아에서..."
2093,2019.07.14.,"""올해 말라리아 치료제로 아프리카 조달시장 진출""","나이지리아와는 4년간 556만달러, 콩고민주공화국과는 3년간 174만 유로의 공급 계약 성과를 올렸다. 올 들어선 코트디부아르, 콩고민주공화국, 니제르에서 NTG 등재에 성공하며 공적 조달 시장 진출 가능성을 높였다...."
2094,2019.07.19.,브라질·쿠바·나이지리아… 한국에 상륙한 제3세계 문학,나이지리아 소설가 치마만다 응고지 아디치에(41)의 책도 세 권이 동시에 나왔다. 가부장적인 아버지를 벗어나 새로운 삶을 찾으려는 나이지리아 상류층 소녀를 그린 데뷔작 '보라색 히비스커스'(민음사)는 이번에 처음...
2095,2019.07.21.,`+α` 찾는 글로벌 슈퍼리치들…아프리카 국채도 사냥,"케냐의 10년 만기 국채 수익률은 연 12%를 상회하며, 나이지리아는 연 14%, 잠비아는 연 29%가 넘는다. 블룸버그는 ""앙골라가 발행한 2025년 만기 유로본드는 이달 들어 사상 최고가를 찍었다""며 ""채권금리 하락세가 가파른..."
2096,2019.07.23.,[현미경] 이란의 英 유조선 나포 받은 대로 되갚아 주는 키사스 방식이라는데...,이란·파키스탄·나이지리아 등 국가는 지금도 형사 재판에서 키사스를 처벌 방식 중 하나로 채택하고 있다. 이란의 경우 형법에 적힌 '생명의 키사스'에 근거해 살해 피해자의 가족이 법원에 가해자의 사형을 요청할 수...
2097,2019.07.23.,"`동물의 왕국` 아프리카, IT금융 왕국으로 거듭나다","케냐·나이지리아·남아공 등 선봉 르완다 '페사초이스' 앱도 대표적 '검은대륙'이나 '동물의 왕국'으로... 특히 케냐, 나이지리아, 남아프리카 등이 상위 점유율을 차지하고 있다. 2018년 기준 아프리카에서 진향된 전체..."
2098,2019.07.24.,‘아베 도발에도…’ 제약 바이오 산업 “우린 세계로 간다”,"나이지리아, 기니, 남수단, 우간다, 부르키나파소, 콩고민주공화국, 말리, 니제르, 카메룬 보건부 소속의 말라리아 질병관리본부장, 조달청장, 보건부 차관 등 12명의 정부고위관료들은 자국의 질병퇴치를 위해..."
2099,2019.07.24.,에볼라와 신종 백신…흉흉한 DR콩고,에볼라 바이러스가 아프리카 최대 인구국 나이지리아(약 1억9000명)로 번질 경우 2014~2016년 1만명 넘는 사망자가 발생한 서아프리카(기니·시에라리온·라이베리아) 에볼라 창궐사태가 재현될 수 있다는 우려도 나온다....
2100,2019.07.11.,"섬나라 마다가스카르, 아프리카 축구판 들었다 놨다",이 과정에서 나이지리아를 2대 0으로 격파하는 이변을 연출했다. 나이지리아는 과거의 명성을 잃었지만 네이션스컵 3회 우승의 전통 강호다. 나이지리아를 상대로 멀티골을 넣고 클린시트(무실점)를 쓰는 것은 쉬운...
2101,2019.07.12.,"나이지리아 커플 사귀기전 ""우리 피검사 해요""",아프리카 나이지리아에서는 남녀가 데이트할 때 먼저 피검사를 해 상대방의 '적혈구 유전자형'을 확인하는 경우가 많다고 미 CNN이 10일(현지 시각) 보도했다. 나이지리아에는 유전병인 '겸상적혈구빈혈(SCD)' 환자가...
2102,2019.07.14.,"[단독]페미니스트 소설가 아디치에 인터뷰 ""미투 운동은 희망의 신호, 백래시...","나이지리아 소설가 치마만다 응고지 아디치에(42)는 세계적인 ‘페미니즘의 아이콘’이다. 유튜브 조회수... 독재정권 치하의 나이지리아 사회, 인종차별과 성차별이 중첩된 미국의 상황, 급격한 세계화로 나이지리아에서..."
2103,2019.07.14.,"""올해 말라리아 치료제로 아프리카 조달시장 진출""","나이지리아와는 4년간 556만달러, 콩고민주공화국과는 3년간 174만 유로의 공급 계약 성과를 올렸다. 올 들어선 코트디부아르, 콩고민주공화국, 니제르에서 NTG 등재에 성공하며 공적 조달 시장 진출 가능성을 높였다...."
2104,2019.07.19.,브라질·쿠바·나이지리아… 한국에 상륙한 제3세계 문학,나이지리아 소설가 치마만다 응고지 아디치에(41)의 책도 세 권이 동시에 나왔다. 가부장적인 아버지를 벗어나 새로운 삶을 찾으려는 나이지리아 상류층 소녀를 그린 데뷔작 '보라색 히비스커스'(민음사)는 이번에 처음...
2105,2019.07.21.,`+α` 찾는 글로벌 슈퍼리치들…아프리카 국채도 사냥,"케냐의 10년 만기 국채 수익률은 연 12%를 상회하며, 나이지리아는 연 14%, 잠비아는 연 29%가 넘는다. 블룸버그는 ""앙골라가 발행한 2025년 만기 유로본드는 이달 들어 사상 최고가를 찍었다""며 ""채권금리 하락세가 가파른..."
2106,2019.07.23.,[현미경] 이란의 英 유조선 나포 받은 대로 되갚아 주는 키사스 방식이라는데...,이란·파키스탄·나이지리아 등 국가는 지금도 형사 재판에서 키사스를 처벌 방식 중 하나로 채택하고 있다. 이란의 경우 형법에 적힌 '생명의 키사스'에 근거해 살해 피해자의 가족이 법원에 가해자의 사형을 요청할 수...
2107,2019.07.23.,"`동물의 왕국` 아프리카, IT금융 왕국으로 거듭나다","케냐·나이지리아·남아공 등 선봉 르완다 '페사초이스' 앱도 대표적 '검은대륙'이나 '동물의 왕국'으로... 특히 케냐, 나이지리아, 남아프리카 등이 상위 점유율을 차지하고 있다. 2018년 기준 아프리카에서 진향된 전체..."
2108,2019.07.24.,‘아베 도발에도…’ 제약 바이오 산업 “우린 세계로 간다”,"나이지리아, 기니, 남수단, 우간다, 부르키나파소, 콩고민주공화국, 말리, 니제르, 카메룬 보건부 소속의 말라리아 질병관리본부장, 조달청장, 보건부 차관 등 12명의 정부고위관료들은 자국의 질병퇴치를 위해..."
2109,2019.07.24.,에볼라와 신종 백신…흉흉한 DR콩고,에볼라 바이러스가 아프리카 최대 인구국 나이지리아(약 1억9000명)로 번질 경우 2014~2016년 1만명 넘는 사망자가 발생한 서아프리카(기니·시에라리온·라이베리아) 에볼라 창궐사태가 재현될 수 있다는 우려도 나온다....
2110,2019.07.11.,"섬나라 마다가스카르, 아프리카 축구판 들었다 놨다",이 과정에서 나이지리아를 2대 0으로 격파하는 이변을 연출했다. 나이지리아는 과거의 명성을 잃었지만 네이션스컵 3회 우승의 전통 강호다. 나이지리아를 상대로 멀티골을 넣고 클린시트(무실점)를 쓰는 것은 쉬운...
2111,2019.07.12.,"나이지리아 커플 사귀기전 ""우리 피검사 해요""",아프리카 나이지리아에서는 남녀가 데이트할 때 먼저 피검사를 해 상대방의 '적혈구 유전자형'을 확인하는 경우가 많다고 미 CNN이 10일(현지 시각) 보도했다. 나이지리아에는 유전병인 '겸상적혈구빈혈(SCD)' 환자가...
2112,2019.07.14.,"[단독]페미니스트 소설가 아디치에 인터뷰 ""미투 운동은 희망의 신호, 백래시...","나이지리아 소설가 치마만다 응고지 아디치에(42)는 세계적인 ‘페미니즘의 아이콘’이다. 유튜브 조회수... 독재정권 치하의 나이지리아 사회, 인종차별과 성차별이 중첩된 미국의 상황, 급격한 세계화로 나이지리아에서..."
2113,2019.07.14.,"""올해 말라리아 치료제로 아프리카 조달시장 진출""","나이지리아와는 4년간 556만달러, 콩고민주공화국과는 3년간 174만 유로의 공급 계약 성과를 올렸다. 올 들어선 코트디부아르, 콩고민주공화국, 니제르에서 NTG 등재에 성공하며 공적 조달 시장 진출 가능성을 높였다...."
2114,2019.07.19.,브라질·쿠바·나이지리아… 한국에 상륙한 제3세계 문학,나이지리아 소설가 치마만다 응고지 아디치에(41)의 책도 세 권이 동시에 나왔다. 가부장적인 아버지를 벗어나 새로운 삶을 찾으려는 나이지리아 상류층 소녀를 그린 데뷔작 '보라색 히비스커스'(민음사)는 이번에 처음...
2115,2019.07.21.,`+α` 찾는 글로벌 슈퍼리치들…아프리카 국채도 사냥,"케냐의 10년 만기 국채 수익률은 연 12%를 상회하며, 나이지리아는 연 14%, 잠비아는 연 29%가 넘는다. 블룸버그는 ""앙골라가 발행한 2025년 만기 유로본드는 이달 들어 사상 최고가를 찍었다""며 ""채권금리 하락세가 가파른..."
2116,2019.07.23.,[현미경] 이란의 英 유조선 나포 받은 대로 되갚아 주는 키사스 방식이라는데...,이란·파키스탄·나이지리아 등 국가는 지금도 형사 재판에서 키사스를 처벌 방식 중 하나로 채택하고 있다. 이란의 경우 형법에 적힌 '생명의 키사스'에 근거해 살해 피해자의 가족이 법원에 가해자의 사형을 요청할 수...
2117,2019.07.23.,"`동물의 왕국` 아프리카, IT금융 왕국으로 거듭나다","케냐·나이지리아·남아공 등 선봉 르완다 '페사초이스' 앱도 대표적 '검은대륙'이나 '동물의 왕국'으로... 특히 케냐, 나이지리아, 남아프리카 등이 상위 점유율을 차지하고 있다. 2018년 기준 아프리카에서 진향된 전체..."
2118,2019.07.24.,‘아베 도발에도…’ 제약 바이오 산업 “우린 세계로 간다”,"나이지리아, 기니, 남수단, 우간다, 부르키나파소, 콩고민주공화국, 말리, 니제르, 카메룬 보건부 소속의 말라리아 질병관리본부장, 조달청장, 보건부 차관 등 12명의 정부고위관료들은 자국의 질병퇴치를 위해..."
2119,2019.07.24.,에볼라와 신종 백신…흉흉한 DR콩고,에볼라 바이러스가 아프리카 최대 인구국 나이지리아(약 1억9000명)로 번질 경우 2014~2016년 1만명 넘는 사망자가 발생한 서아프리카(기니·시에라리온·라이베리아) 에볼라 창궐사태가 재현될 수 있다는 우려도 나온다....
2120,2019.07.11.,"섬나라 마다가스카르, 아프리카 축구판 들었다 놨다",이 과정에서 나이지리아를 2대 0으로 격파하는 이변을 연출했다. 나이지리아는 과거의 명성을 잃었지만 네이션스컵 3회 우승의 전통 강호다. 나이지리아를 상대로 멀티골을 넣고 클린시트(무실점)를 쓰는 것은 쉬운...
2121,2019.07.12.,"나이지리아 커플 사귀기전 ""우리 피검사 해요""",아프리카 나이지리아에서는 남녀가 데이트할 때 먼저 피검사를 해 상대방의 '적혈구 유전자형'을 확인하는 경우가 많다고 미 CNN이 10일(현지 시각) 보도했다. 나이지리아에는 유전병인 '겸상적혈구빈혈(SCD)' 환자가...
2122,2019.07.14.,"[단독]페미니스트 소설가 아디치에 인터뷰 ""미투 운동은 희망의 신호, 백래시...","나이지리아 소설가 치마만다 응고지 아디치에(42)는 세계적인 ‘페미니즘의 아이콘’이다. 유튜브 조회수... 독재정권 치하의 나이지리아 사회, 인종차별과 성차별이 중첩된 미국의 상황, 급격한 세계화로 나이지리아에서..."
2123,2019.07.14.,"""올해 말라리아 치료제로 아프리카 조달시장 진출""","나이지리아와는 4년간 556만달러, 콩고민주공화국과는 3년간 174만 유로의 공급 계약 성과를 올렸다. 올 들어선 코트디부아르, 콩고민주공화국, 니제르에서 NTG 등재에 성공하며 공적 조달 시장 진출 가능성을 높였다...."
2124,2019.07.19.,브라질·쿠바·나이지리아… 한국에 상륙한 제3세계 문학,나이지리아 소설가 치마만다 응고지 아디치에(41)의 책도 세 권이 동시에 나왔다. 가부장적인 아버지를 벗어나 새로운 삶을 찾으려는 나이지리아 상류층 소녀를 그린 데뷔작 '보라색 히비스커스'(민음사)는 이번에 처음...
2125,2019.07.21.,`+α` 찾는 글로벌 슈퍼리치들…아프리카 국채도 사냥,"케냐의 10년 만기 국채 수익률은 연 12%를 상회하며, 나이지리아는 연 14%, 잠비아는 연 29%가 넘는다. 블룸버그는 ""앙골라가 발행한 2025년 만기 유로본드는 이달 들어 사상 최고가를 찍었다""며 ""채권금리 하락세가 가파른..."
2126,2019.07.23.,[현미경] 이란의 英 유조선 나포 받은 대로 되갚아 주는 키사스 방식이라는데...,이란·파키스탄·나이지리아 등 국가는 지금도 형사 재판에서 키사스를 처벌 방식 중 하나로 채택하고 있다. 이란의 경우 형법에 적힌 '생명의 키사스'에 근거해 살해 피해자의 가족이 법원에 가해자의 사형을 요청할 수...
2127,2019.07.23.,"`동물의 왕국` 아프리카, IT금융 왕국으로 거듭나다","케냐·나이지리아·남아공 등 선봉 르완다 '페사초이스' 앱도 대표적 '검은대륙'이나 '동물의 왕국'으로... 특히 케냐, 나이지리아, 남아프리카 등이 상위 점유율을 차지하고 있다. 2018년 기준 아프리카에서 진향된 전체..."
2128,2019.07.24.,‘아베 도발에도…’ 제약 바이오 산업 “우린 세계로 간다”,"나이지리아, 기니, 남수단, 우간다, 부르키나파소, 콩고민주공화국, 말리, 니제르, 카메룬 보건부 소속의 말라리아 질병관리본부장, 조달청장, 보건부 차관 등 12명의 정부고위관료들은 자국의 질병퇴치를 위해..."
2129,2019.07.24.,에볼라와 신종 백신…흉흉한 DR콩고,에볼라 바이러스가 아프리카 최대 인구국 나이지리아(약 1억9000명)로 번질 경우 2014~2016년 1만명 넘는 사망자가 발생한 서아프리카(기니·시에라리온·라이베리아) 에볼라 창궐사태가 재현될 수 있다는 우려도 나온다....
2130,2019.07.11.,"섬나라 마다가스카르, 아프리카 축구판 들었다 놨다",이 과정에서 나이지리아를 2대 0으로 격파하는 이변을 연출했다. 나이지리아는 과거의 명성을 잃었지만 네이션스컵 3회 우승의 전통 강호다. 나이지리아를 상대로 멀티골을 넣고 클린시트(무실점)를 쓰는 것은 쉬운...
2131,2019.07.12.,"나이지리아 커플 사귀기전 ""우리 피검사 해요""",아프리카 나이지리아에서는 남녀가 데이트할 때 먼저 피검사를 해 상대방의 '적혈구 유전자형'을 확인하는 경우가 많다고 미 CNN이 10일(현지 시각) 보도했다. 나이지리아에는 유전병인 '겸상적혈구빈혈(SCD)' 환자가...
2132,2019.07.14.,"[단독]페미니스트 소설가 아디치에 인터뷰 ""미투 운동은 희망의 신호, 백래시...","나이지리아 소설가 치마만다 응고지 아디치에(42)는 세계적인 ‘페미니즘의 아이콘’이다. 유튜브 조회수... 독재정권 치하의 나이지리아 사회, 인종차별과 성차별이 중첩된 미국의 상황, 급격한 세계화로 나이지리아에서..."
2133,2019.07.14.,"""올해 말라리아 치료제로 아프리카 조달시장 진출""","나이지리아와는 4년간 556만달러, 콩고민주공화국과는 3년간 174만 유로의 공급 계약 성과를 올렸다. 올 들어선 코트디부아르, 콩고민주공화국, 니제르에서 NTG 등재에 성공하며 공적 조달 시장 진출 가능성을 높였다...."
2134,2019.07.19.,브라질·쿠바·나이지리아… 한국에 상륙한 제3세계 문학,나이지리아 소설가 치마만다 응고지 아디치에(41)의 책도 세 권이 동시에 나왔다. 가부장적인 아버지를 벗어나 새로운 삶을 찾으려는 나이지리아 상류층 소녀를 그린 데뷔작 '보라색 히비스커스'(민음사)는 이번에 처음...
2135,2019.07.21.,`+α` 찾는 글로벌 슈퍼리치들…아프리카 국채도 사냥,"케냐의 10년 만기 국채 수익률은 연 12%를 상회하며, 나이지리아는 연 14%, 잠비아는 연 29%가 넘는다. 블룸버그는 ""앙골라가 발행한 2025년 만기 유로본드는 이달 들어 사상 최고가를 찍었다""며 ""채권금리 하락세가 가파른..."
2136,2019.07.23.,[현미경] 이란의 英 유조선 나포 받은 대로 되갚아 주는 키사스 방식이라는데...,이란·파키스탄·나이지리아 등 국가는 지금도 형사 재판에서 키사스를 처벌 방식 중 하나로 채택하고 있다. 이란의 경우 형법에 적힌 '생명의 키사스'에 근거해 살해 피해자의 가족이 법원에 가해자의 사형을 요청할 수...
2137,2019.07.23.,"`동물의 왕국` 아프리카, IT금융 왕국으로 거듭나다","케냐·나이지리아·남아공 등 선봉 르완다 '페사초이스' 앱도 대표적 '검은대륙'이나 '동물의 왕국'으로... 특히 케냐, 나이지리아, 남아프리카 등이 상위 점유율을 차지하고 있다. 2018년 기준 아프리카에서 진향된 전체..."
2138,2019.07.24.,‘아베 도발에도…’ 제약 바이오 산업 “우린 세계로 간다”,"나이지리아, 기니, 남수단, 우간다, 부르키나파소, 콩고민주공화국, 말리, 니제르, 카메룬 보건부 소속의 말라리아 질병관리본부장, 조달청장, 보건부 차관 등 12명의 정부고위관료들은 자국의 질병퇴치를 위해..."
2139,2019.07.24.,에볼라와 신종 백신…흉흉한 DR콩고,에볼라 바이러스가 아프리카 최대 인구국 나이지리아(약 1억9000명)로 번질 경우 2014~2016년 1만명 넘는 사망자가 발생한 서아프리카(기니·시에라리온·라이베리아) 에볼라 창궐사태가 재현될 수 있다는 우려도 나온다....
2140,2019.07.11.,"섬나라 마다가스카르, 아프리카 축구판 들었다 놨다",이 과정에서 나이지리아를 2대 0으로 격파하는 이변을 연출했다. 나이지리아는 과거의 명성을 잃었지만 네이션스컵 3회 우승의 전통 강호다. 나이지리아를 상대로 멀티골을 넣고 클린시트(무실점)를 쓰는 것은 쉬운...
2141,2019.07.12.,"나이지리아 커플 사귀기전 ""우리 피검사 해요""",아프리카 나이지리아에서는 남녀가 데이트할 때 먼저 피검사를 해 상대방의 '적혈구 유전자형'을 확인하는 경우가 많다고 미 CNN이 10일(현지 시각) 보도했다. 나이지리아에는 유전병인 '겸상적혈구빈혈(SCD)' 환자가...
2142,2019.07.14.,"[단독]페미니스트 소설가 아디치에 인터뷰 ""미투 운동은 희망의 신호, 백래시...","나이지리아 소설가 치마만다 응고지 아디치에(42)는 세계적인 ‘페미니즘의 아이콘’이다. 유튜브 조회수... 독재정권 치하의 나이지리아 사회, 인종차별과 성차별이 중첩된 미국의 상황, 급격한 세계화로 나이지리아에서..."
2143,2019.07.14.,"""올해 말라리아 치료제로 아프리카 조달시장 진출""","나이지리아와는 4년간 556만달러, 콩고민주공화국과는 3년간 174만 유로의 공급 계약 성과를 올렸다. 올 들어선 코트디부아르, 콩고민주공화국, 니제르에서 NTG 등재에 성공하며 공적 조달 시장 진출 가능성을 높였다...."
2144,2019.07.19.,브라질·쿠바·나이지리아… 한국에 상륙한 제3세계 문학,나이지리아 소설가 치마만다 응고지 아디치에(41)의 책도 세 권이 동시에 나왔다. 가부장적인 아버지를 벗어나 새로운 삶을 찾으려는 나이지리아 상류층 소녀를 그린 데뷔작 '보라색 히비스커스'(민음사)는 이번에 처음...
2145,2019.07.21.,`+α` 찾는 글로벌 슈퍼리치들…아프리카 국채도 사냥,"케냐의 10년 만기 국채 수익률은 연 12%를 상회하며, 나이지리아는 연 14%, 잠비아는 연 29%가 넘는다. 블룸버그는 ""앙골라가 발행한 2025년 만기 유로본드는 이달 들어 사상 최고가를 찍었다""며 ""채권금리 하락세가 가파른..."
2146,2019.07.23.,[현미경] 이란의 英 유조선 나포 받은 대로 되갚아 주는 키사스 방식이라는데...,이란·파키스탄·나이지리아 등 국가는 지금도 형사 재판에서 키사스를 처벌 방식 중 하나로 채택하고 있다. 이란의 경우 형법에 적힌 '생명의 키사스'에 근거해 살해 피해자의 가족이 법원에 가해자의 사형을 요청할 수...
